gene	RCP	LCP
ENSG00000134779	  0.015	  0.016
ENSG00000140464	  0.015	  0.015
ENSG00000261315	  0.011	  0.015
ENSG00000204632	  0.002	  0.015
ENSG00000213853	  0.007	  0.015
ENSG00000271503	  0.013	  0.015
ENSG00000142856	  0.011	  0.015
ENSG00000225339	  0.000	  0.015
ENSG00000100577	  0.012	  0.015
ENSG00000260077	  0.007	  0.015
ENSG00000165072	  0.007	  0.015
ENSG00000279058	  0.015	  0.015
ENSG00000005075	  0.003	  0.015
ENSG00000138744	  0.007	  0.015
ENSG00000100591	  0.006	  0.015
ENSG00000256667	  0.007	  0.015
ENSG00000173726	  0.003	  0.015
ENSG00000143727	  0.008	  0.015
ENSG00000185475	  0.009	  0.015
ENSG00000148053	  0.008	  0.015
ENSG00000196296	  0.007	  0.015
ENSG00000111786	  0.012	  0.015
ENSG00000143493	  0.000	  0.015
ENSG00000274756	  0.005	  0.015
ENSG00000145386	  0.001	  0.015
ENSG00000100997	  0.002	  0.015
ENSG00000122218	  0.008	  0.015
ENSG00000066294	  0.008	  0.015
ENSG00000258741	  0.013	  0.015
ENSG00000236878	  0.013	  0.015
ENSG00000165917	  0.002	  0.015
ENSG00000104497	  0.009	  0.014
ENSG00000197429	  0.004	  0.014
ENSG00000197535	  0.004	  0.014
ENSG00000164933	  0.008	  0.014
ENSG00000174502	  0.002	  0.014
ENSG00000278259	  0.013	  0.014
ENSG00000070010	  0.005	  0.014
ENSG00000105185	  0.014	  0.014
ENSG00000278017	  0.011	  0.014
ENSG00000259539	  0.006	  0.014
ENSG00000271943	  0.013	  0.014
ENSG00000176593	  0.010	  0.014
ENSG00000149923	  0.001	  0.014
ENSG00000095015	  0.006	  0.014
ENSG00000169857	  0.011	  0.014
ENSG00000168291	  0.004	  0.014
ENSG00000124406	  0.012	  0.014
ENSG00000277161	  0.003	  0.014
ENSG00000135750	  0.008	  0.014
ENSG00000148655	  0.010	  0.014
ENSG00000145882	  0.014	  0.014
ENSG00000085265	  0.008	  0.014
ENSG00000197168	  0.011	  0.014
ENSG00000185338	  0.014	  0.014
ENSG00000270020	  0.007	  0.014
ENSG00000227543	  0.013	  0.014
ENSG00000106511	  0.010	  0.014
ENSG00000238057	  0.013	  0.014
ENSG00000145088	  0.004	  0.014
ENSG00000188603	  0.005	  0.014
ENSG00000234456	  0.008	  0.014
ENSG00000186684	  0.006	  0.014
ENSG00000169972	  0.004	  0.014
ENSG00000124743	  0.004	  0.014
ENSG00000228058	  0.007	  0.014
ENSG00000111639	  0.002	  0.014
ENSG00000241945	  0.011	  0.013
ENSG00000273117	  0.012	  0.013
ENSG00000213213	  0.001	  0.013
ENSG00000162670	  0.012	  0.013
ENSG00000101282	  0.007	  0.013
ENSG00000087299	  0.006	  0.013
ENSG00000079263	  0.012	  0.013
ENSG00000242485	  0.003	  0.013
ENSG00000176920	  0.002	  0.013
ENSG00000145220	  0.009	  0.013
ENSG00000111215	  0.003	  0.013
ENSG00000172469	  0.009	  0.013
ENSG00000257702	  0.005	  0.013
ENSG00000106123	  0.012	  0.013
ENSG00000267683	  0.005	  0.013
ENSG00000255867	  0.002	  0.013
ENSG00000069966	  0.008	  0.013
ENSG00000047315	  0.000	  0.013
ENSG00000079785	  0.009	  0.013
ENSG00000154930	  0.007	  0.013
ENSG00000225447	  0.004	  0.013
ENSG00000198324	  0.004	  0.013
ENSG00000177575	  0.005	  0.013
ENSG00000174695	  0.002	  0.013
ENSG00000234353	  0.012	  0.013
ENSG00000197713	  0.002	  0.013
ENSG00000112149	  0.011	  0.013
ENSG00000099804	  0.009	  0.013
ENSG00000106588	  0.002	  0.013
ENSG00000163961	  0.007	  0.013
ENSG00000167081	  0.012	  0.013
ENSG00000184164	  0.007	  0.013
ENSG00000189056	  0.010	  0.013
ENSG00000227354	  0.011	  0.013
ENSG00000233266	  0.013	  0.013
ENSG00000197498	  0.003	  0.013
ENSG00000089177	  0.013	  0.013
ENSG00000106591	  0.002	  0.013
ENSG00000018189	  0.008	  0.013
ENSG00000175206	  0.006	  0.013
ENSG00000110723	  0.009	  0.013
ENSG00000228340	  0.013	  0.013
ENSG00000241043	  0.010	  0.013
ENSG00000167766	  0.011	  0.012
ENSG00000067208	  0.003	  0.012
ENSG00000144746	  0.009	  0.012
ENSG00000178343	  0.004	  0.012
ENSG00000152404	  0.006	  0.012
ENSG00000278266	  0.008	  0.012
ENSG00000267796	  0.003	  0.012
ENSG00000115594	  0.004	  0.012
ENSG00000213741	  0.006	  0.012
ENSG00000150627	  0.005	  0.012
ENSG00000255455	  0.012	  0.012
ENSG00000054392	  0.003	  0.012
ENSG00000134215	  0.011	  0.012
ENSG00000235453	  0.010	  0.012
ENSG00000225234	  0.011	  0.012
ENSG00000244723	  0.007	  0.012
ENSG00000167767	  0.012	  0.012
ENSG00000167770	  0.005	  0.012
ENSG00000081818	  0.003	  0.012
ENSG00000267395	  0.006	  0.012
ENSG00000268403	  0.004	  0.012
ENSG00000125257	  0.005	  0.012
ENSG00000182718	  0.003	  0.012
ENSG00000267074	  0.012	  0.012
ENSG00000244187	  0.003	  0.012
ENSG00000145248	  0.006	  0.012
ENSG00000176485	  0.010	  0.012
ENSG00000267648	  0.006	  0.012
ENSG00000280798	  0.008	  0.012
ENSG00000169946	  0.005	  0.012
ENSG00000187838	  0.005	  0.012
ENSG00000139194	  0.002	  0.012
ENSG00000114670	  0.006	  0.012
ENSG00000116691	  0.009	  0.012
ENSG00000111875	  0.011	  0.012
ENSG00000107882	  0.001	  0.012
ENSG00000185485	  0.011	  0.012
ENSG00000141028	  0.008	  0.011
ENSG00000159346	  0.007	  0.011
ENSG00000279539	  0.006	  0.011
ENSG00000257122	  0.011	  0.011
ENSG00000196268	  0.002	  0.011
ENSG00000109794	  0.006	  0.011
ENSG00000233297	  0.009	  0.011
ENSG00000112685	  0.011	  0.011
ENSG00000273192	  0.002	  0.011
ENSG00000124228	  0.005	  0.011
ENSG00000163959	  0.010	  0.011
ENSG00000232742	  0.002	  0.011
ENSG00000260653	  0.008	  0.011
ENSG00000088035	  0.010	  0.011
ENSG00000114166	  0.009	  0.011
ENSG00000215302	  0.006	  0.011
ENSG00000250859	  0.005	  0.011
ENSG00000164849	  0.005	  0.011
ENSG00000272696	  0.002	  0.011
ENSG00000205045	  0.011	  0.011
ENSG00000176273	  0.003	  0.011
ENSG00000112584	  0.005	  0.011
ENSG00000223508	  0.005	  0.011
ENSG00000273611	  0.006	  0.011
ENSG00000227295	  0.002	  0.011
ENSG00000225449	  0.011	  0.011
ENSG00000100014	  0.004	  0.011
ENSG00000214796	  0.009	  0.011
ENSG00000214389	  0.005	  0.011
ENSG00000115091	  0.003	  0.011
ENSG00000170209	  0.010	  0.011
ENSG00000243697	  0.003	  0.011
ENSG00000230387	  0.011	  0.011
ENSG00000172409	  0.002	  0.011
ENSG00000075790	  0.006	  0.011
ENSG00000162236	  0.004	  0.011
ENSG00000236088	  0.004	  0.011
ENSG00000171497	  0.009	  0.011
ENSG00000242267	  0.005	  0.011
ENSG00000063176	  0.006	  0.011
ENSG00000273133	  0.006	  0.011
ENSG00000072832	  0.007	  0.011
ENSG00000090621	  0.002	  0.011
ENSG00000129422	  0.008	  0.011
ENSG00000166347	  0.005	  0.011
ENSG00000241782	  0.005	  0.011
ENSG00000211934	  0.002	  0.011
ENSG00000175756	  0.008	  0.011
ENSG00000213713	  0.011	  0.011
ENSG00000180481	  0.009	  0.011
ENSG00000185404	  0.006	  0.011
ENSG00000008018	  0.007	  0.011
ENSG00000180667	  0.001	  0.011
ENSG00000164307	  0.010	  0.011
ENSG00000116649	  0.004	  0.010
ENSG00000146729	  0.000	  0.010
ENSG00000079432	  0.002	  0.010
ENSG00000248049	  0.002	  0.010
ENSG00000142949	  0.003	  0.010
ENSG00000182858	  0.002	  0.010
ENSG00000259712	  0.008	  0.010
ENSG00000188315	  0.010	  0.010
ENSG00000120008	  0.005	  0.010
ENSG00000260806	  0.004	  0.010
ENSG00000121988	  0.010	  0.010
ENSG00000226284	  0.007	  0.010
ENSG00000118496	  0.003	  0.010
ENSG00000115084	  0.006	  0.010
ENSG00000272914	  0.005	  0.010
ENSG00000262223	  0.003	  0.010
ENSG00000259865	  0.006	  0.010
ENSG00000136160	  0.004	  0.010
ENSG00000275409	  0.003	  0.010
ENSG00000115290	  0.010	  0.010
ENSG00000250138	  0.009	  0.010
ENSG00000203797	  0.007	  0.010
ENSG00000167434	  0.004	  0.010
ENSG00000225706	  0.010	  0.010
ENSG00000198961	  0.002	  0.010
ENSG00000152078	  0.008	  0.010
ENSG00000205863	  0.005	  0.010
ENSG00000117519	  0.003	  0.010
ENSG00000225733	  0.008	  0.010
ENSG00000276805	  0.005	  0.010
ENSG00000105722	  0.005	  0.010
ENSG00000184385	  0.008	  0.010
ENSG00000162630	  0.006	  0.010
ENSG00000255561	  0.006	  0.010
ENSG00000119328	  0.006	  0.010
ENSG00000187210	  0.002	  0.010
ENSG00000196388	  0.005	  0.010
ENSG00000141933	  0.007	  0.010
ENSG00000131374	  0.002	  0.010
ENSG00000223519	  0.009	  0.010
ENSG00000136827	  0.008	  0.010
ENSG00000111196	  0.006	  0.010
ENSG00000162676	  0.005	  0.010
ENSG00000225796	  0.005	  0.010
ENSG00000134533	  0.005	  0.010
ENSG00000106443	  0.005	  0.010
ENSG00000271862	  0.003	  0.010
ENSG00000147852	  0.008	  0.010
ENSG00000214113	  0.007	  0.010
ENSG00000189223	  0.007	  0.010
ENSG00000081148	  0.004	  0.009
ENSG00000020256	  0.005	  0.009
ENSG00000271576	  0.006	  0.009
ENSG00000238198	  0.007	  0.009
ENSG00000160221	  0.008	  0.009
ENSG00000132463	  0.006	  0.009
ENSG00000234520	  0.005	  0.009
ENSG00000167840	  0.009	  0.009
ENSG00000270019	  0.003	  0.009
ENSG00000270923	  0.003	  0.009
ENSG00000178397	  0.006	  0.009
ENSG00000213996	  0.009	  0.009
ENSG00000005448	  0.002	  0.009
ENSG00000143036	  0.008	  0.009
ENSG00000279711	  0.005	  0.009
ENSG00000235890	  0.004	  0.009
ENSG00000258789	  0.008	  0.009
ENSG00000164241	  0.005	  0.009
ENSG00000011021	  0.004	  0.009
ENSG00000101307	  0.006	  0.009
ENSG00000115568	  0.004	  0.009
ENSG00000178115	  0.007	  0.009
ENSG00000260261	  0.005	  0.009
ENSG00000003989	  0.005	  0.009
ENSG00000197124	  0.008	  0.009
ENSG00000213339	  0.001	  0.009
ENSG00000165626	  0.005	  0.009
ENSG00000140983	  0.000	  0.009
ENSG00000166557	  0.004	  0.009
ENSG00000129204	  0.009	  0.009
ENSG00000102699	  0.003	  0.009
ENSG00000127329	  0.002	  0.009
ENSG00000173013	  0.003	  0.009
ENSG00000184441	  0.007	  0.009
ENSG00000182551	  0.006	  0.009
ENSG00000283317	  0.003	  0.009
ENSG00000160209	  0.006	  0.009
ENSG00000222014	  0.008	  0.009
ENSG00000178081	  0.007	  0.009
ENSG00000177951	  0.006	  0.009
ENSG00000213888	  0.009	  0.009
ENSG00000256274	  0.003	  0.009
ENSG00000083168	  0.007	  0.009
ENSG00000226419	  0.008	  0.009
ENSG00000198355	  0.001	  0.009
ENSG00000214106	  0.005	  0.009
ENSG00000267264	  0.001	  0.009
ENSG00000248692	  0.003	  0.009
ENSG00000267655	  0.003	  0.009
ENSG00000231443	  0.005	  0.009
ENSG00000144214	  0.003	  0.009
ENSG00000107242	  0.006	  0.009
ENSG00000118564	  0.003	  0.009
ENSG00000272927	  0.005	  0.009
ENSG00000175105	  0.003	  0.009
ENSG00000099822	  0.005	  0.009
ENSG00000215114	  0.005	  0.009
ENSG00000258568	  0.003	  0.009
ENSG00000256771	  0.004	  0.009
ENSG00000189180	  0.001	  0.009
ENSG00000230847	  0.008	  0.009
ENSG00000178662	  0.007	  0.008
ENSG00000198105	  0.001	  0.008
ENSG00000269903	  0.001	  0.008
ENSG00000091490	  0.008	  0.008
ENSG00000245975	  0.003	  0.008
ENSG00000114541	  0.006	  0.008
ENSG00000273100	  0.007	  0.008
ENSG00000144681	  0.004	  0.008
ENSG00000132394	  0.002	  0.008
ENSG00000058600	  0.008	  0.008
ENSG00000134291	  0.001	  0.008
ENSG00000213366	  0.008	  0.008
ENSG00000203705	  0.006	  0.008
ENSG00000100603	  0.004	  0.008
ENSG00000205746	  0.008	  0.008
ENSG00000234327	  0.008	  0.008
ENSG00000205871	  0.007	  0.008
ENSG00000272097	  0.004	  0.008
ENSG00000170584	  0.003	  0.008
ENSG00000244045	  0.004	  0.008
ENSG00000115993	  0.007	  0.008
ENSG00000224914	  0.004	  0.008
ENSG00000128218	  0.006	  0.008
ENSG00000274964	  0.004	  0.008
ENSG00000123545	  0.006	  0.008
ENSG00000123080	  0.002	  0.008
ENSG00000270055	  0.008	  0.008
ENSG00000215018	  0.004	  0.008
ENSG00000170873	  0.007	  0.008
ENSG00000261377	  0.006	  0.008
ENSG00000254535	  0.008	  0.008
ENSG00000168003	  0.003	  0.008
ENSG00000137463	  0.001	  0.008
ENSG00000273454	  0.001	  0.008
ENSG00000151150	  0.001	  0.008
ENSG00000105856	  0.004	  0.008
ENSG00000254838	  0.005	  0.008
ENSG00000272888	  0.008	  0.008
ENSG00000263753	  0.007	  0.008
ENSG00000120341	  0.004	  0.008
ENSG00000223678	  0.007	  0.008
ENSG00000152117	  0.003	  0.008
ENSG00000231419	  0.006	  0.008
ENSG00000103489	  0.006	  0.008
ENSG00000141527	  0.008	  0.008
ENSG00000215375	  0.006	  0.008
ENSG00000172661	  0.006	  0.008
ENSG00000183666	  0.006	  0.008
ENSG00000075886	  0.002	  0.008
ENSG00000149100	  0.002	  0.008
ENSG00000136156	  0.006	  0.008
ENSG00000268516	  0.004	  0.008
ENSG00000205060	  0.002	  0.008
ENSG00000146574	  0.007	  0.008
ENSG00000187676	  0.007	  0.008
ENSG00000113805	  0.004	  0.008
ENSG00000235888	  0.001	  0.008
ENSG00000167978	  0.001	  0.008
ENSG00000283148	  0.008	  0.008
ENSG00000128652	  0.004	  0.008
ENSG00000232653	  0.006	  0.008
ENSG00000177674	  0.007	  0.008
ENSG00000240654	  0.006	  0.008
ENSG00000113212	  0.004	  0.008
ENSG00000109576	  0.004	  0.008
ENSG00000100554	  0.003	  0.008
ENSG00000204959	  0.006	  0.008
ENSG00000141433	  0.007	  0.008
ENSG00000213066	  0.005	  0.008
ENSG00000120451	  0.005	  0.008
ENSG00000231160	  0.008	  0.008
ENSG00000272690	  0.006	  0.008
ENSG00000080345	  0.006	  0.008
ENSG00000139044	  0.003	  0.008
ENSG00000114473	  0.003	  0.008
ENSG00000146263	  0.005	  0.008
ENSG00000100024	  0.006	  0.008
ENSG00000168028	  0.006	  0.008
ENSG00000223697	  0.003	  0.008
ENSG00000139405	  0.006	  0.008
ENSG00000260329	  0.001	  0.008
ENSG00000196455	  0.003	  0.008
ENSG00000178772	  0.008	  0.008
ENSG00000164344	  0.007	  0.008
ENSG00000240996	  0.004	  0.008
ENSG00000104765	  0.004	  0.008
ENSG00000110583	  0.002	  0.008
ENSG00000198515	  0.006	  0.008
ENSG00000261270	  0.004	  0.008
ENSG00000102524	  0.004	  0.007
ENSG00000166002	  0.007	  0.007
ENSG00000125618	  0.006	  0.007
ENSG00000131844	  0.002	  0.007
ENSG00000183542	  0.007	  0.007
ENSG00000005339	  0.003	  0.007
ENSG00000151176	  0.006	  0.007
ENSG00000143653	  0.004	  0.007
ENSG00000197563	  0.003	  0.007
ENSG00000100077	  0.007	  0.007
ENSG00000188523	  0.007	  0.007
ENSG00000165757	  0.006	  0.007
ENSG00000230869	  0.004	  0.007
ENSG00000130560	  0.005	  0.007
ENSG00000150776	  0.005	  0.007
ENSG00000103876	  0.007	  0.007
ENSG00000149262	  0.003	  0.007
ENSG00000259810	  0.003	  0.007
ENSG00000233705	  0.004	  0.007
ENSG00000260244	  0.001	  0.007
ENSG00000146215	  0.007	  0.007
ENSG00000272505	  0.007	  0.007
ENSG00000069956	  0.003	  0.007
ENSG00000099984	  0.007	  0.007
ENSG00000156103	  0.003	  0.007
ENSG00000102710	  0.003	  0.007
ENSG00000245688	  0.007	  0.007
ENSG00000279447	  0.003	  0.007
ENSG00000230325	  0.002	  0.007
ENSG00000143155	  0.004	  0.007
ENSG00000167595	  0.003	  0.007
ENSG00000175395	  0.001	  0.007
ENSG00000163686	  0.007	  0.007
ENSG00000114354	  0.005	  0.007
ENSG00000119953	  0.002	  0.007
ENSG00000134375	  0.006	  0.007
ENSG00000165997	  0.003	  0.007
ENSG00000186777	  0.005	  0.007
ENSG00000143819	  0.006	  0.007
ENSG00000253598	  0.004	  0.007
ENSG00000164466	  0.003	  0.007
ENSG00000113083	  0.001	  0.007
ENSG00000138801	  0.005	  0.007
ENSG00000133606	  0.001	  0.007
ENSG00000160226	  0.007	  0.007
ENSG00000086475	  0.004	  0.007
ENSG00000142634	  0.003	  0.007
ENSG00000100099	  0.006	  0.007
ENSG00000205571	  0.007	  0.007
ENSG00000177410	  0.004	  0.007
ENSG00000055147	  0.001	  0.007
ENSG00000254285	  0.004	  0.007
ENSG00000133104	  0.004	  0.007
ENSG00000176595	  0.005	  0.007
ENSG00000085788	  0.004	  0.007
ENSG00000241054	  0.007	  0.007
ENSG00000204860	  0.005	  0.007
ENSG00000111843	  0.006	  0.007
ENSG00000180229	  0.007	  0.007
ENSG00000086848	  0.004	  0.007
ENSG00000004468	  0.003	  0.007
ENSG00000072609	  0.007	  0.007
ENSG00000139289	  0.004	  0.007
ENSG00000133874	  0.006	  0.007
ENSG00000113141	  0.004	  0.007
ENSG00000131773	  0.002	  0.007
ENSG00000232903	  0.006	  0.007
ENSG00000272732	  0.007	  0.007
ENSG00000278107	  0.003	  0.007
ENSG00000259417	  0.005	  0.007
ENSG00000231327	  0.002	  0.007
ENSG00000141959	  0.004	  0.007
ENSG00000172379	  0.007	  0.007
