gene	RCP	LCP
ENSG00000258568	  0.019	  0.047
ENSG00000198453	  0.003	  0.046
ENSG00000172687	  0.022	  0.046
ENSG00000272243	  0.038	  0.046
ENSG00000254231	  0.023	  0.046
ENSG00000143493	  0.003	  0.046
ENSG00000160321	  0.019	  0.046
ENSG00000198521	  0.022	  0.046
ENSG00000113212	  0.039	  0.046
ENSG00000100523	  0.025	  0.046
ENSG00000168496	  0.021	  0.045
ENSG00000115282	  0.021	  0.045
ENSG00000248890	  0.021	  0.045
ENSG00000237989	  0.024	  0.045
ENSG00000280434	  0.045	  0.045
ENSG00000113580	  0.013	  0.045
ENSG00000268555	  0.026	  0.045
ENSG00000250031	  0.033	  0.045
ENSG00000108179	  0.002	  0.045
ENSG00000239779	  0.041	  0.045
ENSG00000274414	  0.036	  0.045
ENSG00000273192	  0.006	  0.044
ENSG00000242899	  0.036	  0.044
ENSG00000196353	  0.036	  0.044
ENSG00000173894	  0.028	  0.044
ENSG00000196739	  0.030	  0.044
ENSG00000101412	  0.001	  0.044
ENSG00000197050	  0.015	  0.043
ENSG00000268119	  0.024	  0.043
ENSG00000144724	  0.000	  0.043
ENSG00000250479	  0.012	  0.043
ENSG00000100100	  0.014	  0.043
ENSG00000226278	  0.037	  0.043
ENSG00000146414	  0.012	  0.043
ENSG00000007312	  0.001	  0.043
ENSG00000079432	  0.004	  0.043
ENSG00000132780	  0.024	  0.043
ENSG00000112592	  0.017	  0.043
ENSG00000147535	  0.025	  0.043
ENSG00000127483	  0.000	  0.042
ENSG00000162576	  0.042	  0.042
ENSG00000171858	  0.013	  0.042
ENSG00000142634	  0.015	  0.042
ENSG00000066248	  0.034	  0.042
ENSG00000176623	  0.040	  0.042
ENSG00000250470	  0.039	  0.042
ENSG00000259712	  0.032	  0.042
ENSG00000177839	  0.031	  0.042
ENSG00000100603	  0.021	  0.041
ENSG00000054523	  0.004	  0.041
ENSG00000226284	  0.019	  0.041
ENSG00000157764	  0.029	  0.041
ENSG00000196268	  0.025	  0.041
ENSG00000100902	  0.003	  0.041
ENSG00000099974	  0.019	  0.040
ENSG00000213178	  0.014	  0.040
ENSG00000196511	  0.039	  0.040
ENSG00000179342	  0.003	  0.040
ENSG00000067208	  0.005	  0.040
ENSG00000213149	  0.008	  0.040
ENSG00000213213	  0.003	  0.040
ENSG00000214578	  0.002	  0.040
ENSG00000164366	  0.021	  0.040
ENSG00000143476	  0.002	  0.040
ENSG00000196993	  0.040	  0.040
ENSG00000226849	  0.019	  0.040
ENSG00000260329	  0.005	  0.039
ENSG00000272745	  0.039	  0.039
ENSG00000229021	  0.005	  0.039
ENSG00000134184	  0.039	  0.039
ENSG00000236780	  0.039	  0.039
ENSG00000277840	  0.032	  0.039
ENSG00000240996	  0.021	  0.039
ENSG00000108799	  0.028	  0.039
ENSG00000099984	  0.039	  0.039
ENSG00000174989	  0.025	  0.039
ENSG00000115946	  0.004	  0.039
ENSG00000126267	  0.038	  0.038
ENSG00000023041	  0.018	  0.038
ENSG00000131368	  0.011	  0.038
ENSG00000127083	  0.001	  0.038
ENSG00000165502	  0.014	  0.038
ENSG00000271806	  0.010	  0.038
ENSG00000227403	  0.037	  0.038
ENSG00000160051	  0.010	  0.038
ENSG00000003056	  0.024	  0.037
ENSG00000132517	  0.036	  0.037
ENSG00000270210	  0.037	  0.037
ENSG00000186834	  0.018	  0.037
ENSG00000261819	  0.037	  0.037
ENSG00000179889	  0.037	  0.037
ENSG00000179021	  0.010	  0.037
ENSG00000165501	  0.020	  0.037
ENSG00000167011	  0.025	  0.037
ENSG00000149927	  0.009	  0.037
ENSG00000067082	  0.001	  0.036
ENSG00000248333	  0.017	  0.036
ENSG00000087085	  0.023	  0.036
ENSG00000122481	  0.030	  0.036
ENSG00000225778	  0.023	  0.036
ENSG00000170919	  0.029	  0.036
ENSG00000268366	  0.021	  0.036
ENSG00000109381	  0.028	  0.036
ENSG00000227417	  0.014	  0.036
ENSG00000108669	  0.017	  0.036
ENSG00000134779	  0.033	  0.036
ENSG00000189190	  0.034	  0.035
ENSG00000224205	  0.034	  0.035
ENSG00000198131	  0.034	  0.035
ENSG00000102891	  0.024	  0.035
ENSG00000226706	  0.021	  0.035
ENSG00000272732	  0.020	  0.035
ENSG00000213865	  0.015	  0.035
ENSG00000184608	  0.020	  0.035
ENSG00000106399	  0.035	  0.035
ENSG00000165506	  0.009	  0.035
ENSG00000168300	  0.009	  0.035
ENSG00000119705	  0.006	  0.034
ENSG00000231942	  0.010	  0.034
ENSG00000273450	  0.008	  0.034
ENSG00000230638	  0.030	  0.034
ENSG00000083642	  0.006	  0.034
ENSG00000225806	  0.020	  0.034
ENSG00000148737	  0.009	  0.034
ENSG00000268658	  0.021	  0.034
ENSG00000237424	  0.001	  0.034
ENSG00000119906	  0.001	  0.034
ENSG00000225331	  0.033	  0.033
ENSG00000197776	  0.007	  0.033
ENSG00000269737	  0.009	  0.033
ENSG00000101096	  0.013	  0.033
ENSG00000213741	  0.008	  0.033
ENSG00000167767	  0.007	  0.033
ENSG00000104549	  0.002	  0.033
ENSG00000228801	  0.009	  0.033
ENSG00000160584	  0.002	  0.033
ENSG00000272663	  0.032	  0.033
ENSG00000158806	  0.010	  0.033
ENSG00000270806	  0.014	  0.032
ENSG00000143321	  0.007	  0.032
ENSG00000109756	  0.005	  0.032
ENSG00000248671	  0.023	  0.032
ENSG00000116604	  0.020	  0.032
ENSG00000096717	  0.011	  0.032
ENSG00000272787	  0.021	  0.032
ENSG00000251655	  0.015	  0.032
ENSG00000063761	  0.012	  0.032
ENSG00000004809	  0.013	  0.032
ENSG00000177425	  0.016	  0.032
ENSG00000248925	  0.003	  0.032
ENSG00000262454	  0.021	  0.032
ENSG00000221947	  0.020	  0.032
ENSG00000035115	  0.012	  0.032
ENSG00000272182	  0.007	  0.031
ENSG00000085719	  0.023	  0.031
ENSG00000109787	  0.006	  0.031
ENSG00000229043	  0.019	  0.031
ENSG00000272223	  0.008	  0.031
ENSG00000267368	  0.029	  0.031
ENSG00000138722	  0.008	  0.031
ENSG00000198832	  0.010	  0.031
ENSG00000100968	  0.003	  0.031
ENSG00000115290	  0.004	  0.031
ENSG00000160229	  0.007	  0.031
ENSG00000234396	  0.023	  0.030
ENSG00000116406	  0.022	  0.030
ENSG00000101417	  0.007	  0.030
ENSG00000069275	  0.029	  0.029
ENSG00000164535	  0.019	  0.029
ENSG00000224066	  0.010	  0.029
ENSG00000105011	  0.006	  0.029
ENSG00000163686	  0.021	  0.029
ENSG00000113391	  0.013	  0.029
ENSG00000091490	  0.017	  0.029
ENSG00000227775	  0.023	  0.029
ENSG00000258260	  0.008	  0.029
ENSG00000166024	  0.022	  0.029
ENSG00000145248	  0.001	  0.029
ENSG00000013810	  0.001	  0.028
ENSG00000048471	  0.027	  0.028
ENSG00000248485	  0.028	  0.028
ENSG00000275807	  0.008	  0.028
ENSG00000215039	  0.012	  0.028
ENSG00000137171	  0.008	  0.028
ENSG00000160716	  0.022	  0.028
ENSG00000075292	  0.010	  0.028
ENSG00000152254	  0.028	  0.028
ENSG00000133731	  0.012	  0.028
ENSG00000103479	  0.001	  0.028
ENSG00000140682	  0.022	  0.028
ENSG00000205269	  0.019	  0.028
ENSG00000064666	  0.007	  0.027
ENSG00000185065	  0.011	  0.027
ENSG00000269243	  0.014	  0.027
ENSG00000259436	  0.009	  0.027
ENSG00000268081	  0.020	  0.027
ENSG00000153956	  0.015	  0.027
ENSG00000109846	  0.010	  0.027
ENSG00000224132	  0.004	  0.027
ENSG00000197013	  0.022	  0.027
ENSG00000020256	  0.014	  0.027
ENSG00000154889	  0.025	  0.027
ENSG00000102595	  0.018	  0.027
ENSG00000183186	  0.016	  0.027
ENSG00000123505	  0.012	  0.027
ENSG00000248905	  0.017	  0.027
ENSG00000224307	  0.026	  0.027
ENSG00000106633	  0.007	  0.026
ENSG00000164933	  0.016	  0.026
ENSG00000163319	  0.025	  0.026
ENSG00000253595	  0.026	  0.026
ENSG00000273611	  0.019	  0.026
ENSG00000148444	  0.006	  0.026
ENSG00000175854	  0.002	  0.026
ENSG00000182873	  0.013	  0.026
ENSG00000136999	  0.002	  0.026
ENSG00000176046	  0.017	  0.026
ENSG00000058673	  0.005	  0.026
ENSG00000160999	  0.026	  0.026
ENSG00000138316	  0.014	  0.026
ENSG00000235100	  0.013	  0.026
ENSG00000279633	  0.010	  0.025
ENSG00000167461	  0.012	  0.025
ENSG00000145982	  0.009	  0.025
ENSG00000243697	  0.025	  0.025
ENSG00000132002	  0.025	  0.025
ENSG00000162604	  0.025	  0.025
ENSG00000224189	  0.015	  0.025
ENSG00000156735	  0.004	  0.025
ENSG00000270019	  0.010	  0.025
ENSG00000215114	  0.023	  0.025
ENSG00000185269	  0.000	  0.025
ENSG00000173230	  0.010	  0.025
ENSG00000234383	  0.021	  0.025
ENSG00000050393	  0.012	  0.025
ENSG00000278376	  0.019	  0.025
ENSG00000149294	  0.008	  0.025
ENSG00000230936	  0.014	  0.024
ENSG00000274756	  0.008	  0.024
ENSG00000171988	  0.009	  0.024
ENSG00000111639	  0.011	  0.024
ENSG00000119314	  0.003	  0.024
ENSG00000204217	  0.008	  0.024
ENSG00000164776	  0.016	  0.024
ENSG00000213888	  0.024	  0.024
ENSG00000121797	  0.022	  0.024
ENSG00000255561	  0.011	  0.024
ENSG00000261123	  0.001	  0.024
ENSG00000272234	  0.003	  0.024
ENSG00000228763	  0.012	  0.024
ENSG00000102921	  0.004	  0.024
ENSG00000121236	  0.023	  0.024
ENSG00000240291	  0.020	  0.024
ENSG00000228852	  0.016	  0.024
ENSG00000077063	  0.006	  0.024
ENSG00000272368	  0.017	  0.024
ENSG00000167081	  0.019	  0.024
ENSG00000198515	  0.021	  0.024
ENSG00000148943	  0.014	  0.024
ENSG00000104237	  0.017	  0.024
ENSG00000196352	  0.017	  0.023
ENSG00000070010	  0.001	  0.023
ENSG00000204403	  0.011	  0.023
ENSG00000168615	  0.008	  0.023
ENSG00000100479	  0.003	  0.023
ENSG00000159496	  0.014	  0.023
ENSG00000226312	  0.009	  0.023
ENSG00000148926	  0.012	  0.023
ENSG00000225526	  0.011	  0.023
ENSG00000276533	  0.012	  0.023
ENSG00000144647	  0.001	  0.023
ENSG00000134001	  0.004	  0.023
ENSG00000122367	  0.007	  0.023
ENSG00000155096	  0.010	  0.023
ENSG00000203325	  0.009	  0.023
ENSG00000139192	  0.020	  0.023
ENSG00000159128	  0.013	  0.023
ENSG00000270640	  0.002	  0.023
ENSG00000232934	  0.022	  0.023
ENSG00000035928	  0.002	  0.022
ENSG00000198053	  0.006	  0.022
ENSG00000189050	  0.022	  0.022
ENSG00000000460	  0.011	  0.022
ENSG00000126870	  0.018	  0.022
ENSG00000103381	  0.020	  0.022
ENSG00000141434	  0.002	  0.022
ENSG00000273117	  0.019	  0.022
ENSG00000180543	  0.021	  0.022
ENSG00000143819	  0.013	  0.022
ENSG00000243709	  0.022	  0.022
ENSG00000184007	  0.005	  0.022
ENSG00000237668	  0.005	  0.022
ENSG00000128513	  0.004	  0.022
ENSG00000162585	  0.015	  0.022
ENSG00000126233	  0.004	  0.022
ENSG00000270638	  0.006	  0.022
ENSG00000244486	  0.016	  0.022
ENSG00000239272	  0.011	  0.022
ENSG00000241058	  0.010	  0.021
ENSG00000124098	  0.020	  0.021
ENSG00000176148	  0.010	  0.021
ENSG00000100994	  0.018	  0.021
ENSG00000188636	  0.019	  0.021
ENSG00000118004	  0.021	  0.021
ENSG00000104408	  0.003	  0.021
ENSG00000272578	  0.019	  0.021
ENSG00000072840	  0.017	  0.021
ENSG00000241782	  0.009	  0.021
ENSG00000169062	  0.010	  0.021
ENSG00000196109	  0.007	  0.021
ENSG00000145241	  0.011	  0.021
ENSG00000196937	  0.006	  0.021
ENSG00000077514	  0.003	  0.021
ENSG00000180881	  0.008	  0.021
ENSG00000108389	  0.001	  0.021
ENSG00000125818	  0.016	  0.021
ENSG00000186073	  0.012	  0.021
ENSG00000105723	  0.005	  0.021
ENSG00000160710	  0.003	  0.021
ENSG00000144909	  0.010	  0.020
ENSG00000153832	  0.013	  0.020
ENSG00000064042	  0.018	  0.020
ENSG00000135535	  0.004	  0.020
ENSG00000137720	  0.009	  0.020
ENSG00000111786	  0.015	  0.020
ENSG00000235848	  0.011	  0.020
ENSG00000088836	  0.011	  0.020
ENSG00000171681	  0.003	  0.020
ENSG00000069966	  0.010	  0.020
ENSG00000134851	  0.009	  0.020
ENSG00000279058	  0.017	  0.020
ENSG00000189339	  0.007	  0.020
ENSG00000155816	  0.020	  0.020
ENSG00000214389	  0.006	  0.020
ENSG00000111615	  0.004	  0.020
ENSG00000139370	  0.003	  0.020
ENSG00000169857	  0.013	  0.020
ENSG00000214756	  0.014	  0.020
ENSG00000276085	  0.015	  0.020
ENSG00000196196	  0.001	  0.020
ENSG00000271503	  0.003	  0.020
ENSG00000183527	  0.020	  0.020
ENSG00000104497	  0.014	  0.020
ENSG00000083099	  0.004	  0.020
ENSG00000154079	  0.007	  0.020
ENSG00000278535	  0.006	  0.020
ENSG00000267302	  0.019	  0.019
ENSG00000272333	  0.009	  0.019
ENSG00000272106	  0.013	  0.019
ENSG00000163191	  0.019	  0.019
ENSG00000278129	  0.016	  0.019
ENSG00000137942	  0.000	  0.019
ENSG00000011376	  0.011	  0.019
ENSG00000145882	  0.006	  0.019
ENSG00000114473	  0.012	  0.019
ENSG00000197586	  0.018	  0.019
ENSG00000196876	  0.012	  0.019
ENSG00000187944	  0.012	  0.019
ENSG00000187546	  0.001	  0.019
ENSG00000225518	  0.015	  0.019
ENSG00000093217	  0.005	  0.019
ENSG00000278311	  0.016	  0.019
ENSG00000106460	  0.004	  0.019
ENSG00000236617	  0.016	  0.019
ENSG00000263639	  0.015	  0.019
ENSG00000235579	  0.008	  0.019
ENSG00000112379	  0.009	  0.019
ENSG00000006125	  0.009	  0.019
ENSG00000112320	  0.011	  0.019
ENSG00000198774	  0.004	  0.019
ENSG00000087087	  0.013	  0.019
ENSG00000129467	  0.004	  0.019
ENSG00000274767	  0.015	  0.019
ENSG00000109758	  0.010	  0.018
ENSG00000075426	  0.002	  0.018
ENSG00000079134	  0.006	  0.018
ENSG00000162076	  0.003	  0.018
ENSG00000172817	  0.010	  0.018
ENSG00000230896	  0.005	  0.018
ENSG00000131462	  0.006	  0.018
ENSG00000170035	  0.008	  0.018
ENSG00000141519	  0.014	  0.018
ENSG00000162222	  0.007	  0.018
ENSG00000107185	  0.001	  0.018
ENSG00000175105	  0.003	  0.018
ENSG00000272505	  0.003	  0.018
ENSG00000163041	  0.017	  0.018
ENSG00000129946	  0.011	  0.018
ENSG00000227543	  0.017	  0.018
ENSG00000128915	  0.009	  0.018
ENSG00000100078	  0.012	  0.018
ENSG00000121335	  0.006	  0.018
ENSG00000083067	  0.007	  0.018
ENSG00000124198	  0.001	  0.018
ENSG00000123159	  0.010	  0.018
ENSG00000173013	  0.003	  0.018
ENSG00000100558	  0.012	  0.018
ENSG00000149308	  0.007	  0.018
ENSG00000175348	  0.015	  0.018
ENSG00000260196	  0.010	  0.018
ENSG00000114670	  0.006	  0.018
ENSG00000011590	  0.017	  0.018
ENSG00000108556	  0.009	  0.018
ENSG00000034533	  0.004	  0.018
ENSG00000149499	  0.017	  0.017
ENSG00000122515	  0.010	  0.017
ENSG00000128829	  0.010	  0.017
ENSG00000256894	  0.007	  0.017
ENSG00000172869	  0.005	  0.017
ENSG00000170871	  0.004	  0.017
ENSG00000234618	  0.011	  0.017
ENSG00000213713	  0.010	  0.017
ENSG00000224621	  0.011	  0.017
ENSG00000176102	  0.017	  0.017
ENSG00000142632	  0.014	  0.017
ENSG00000236385	  0.010	  0.017
ENSG00000047056	  0.006	  0.017
ENSG00000256667	  0.016	  0.017
ENSG00000257756	  0.008	  0.017
ENSG00000160396	  0.010	  0.017
ENSG00000165643	  0.016	  0.017
ENSG00000086991	  0.008	  0.017
ENSG00000141664	  0.004	  0.017
ENSG00000255399	  0.007	  0.017
ENSG00000272092	  0.006	  0.017
ENSG00000264204	  0.016	  0.017
ENSG00000108384	  0.002	  0.017
ENSG00000171204	  0.017	  0.017
ENSG00000170667	  0.008	  0.017
ENSG00000167333	  0.014	  0.017
ENSG00000271967	  0.009	  0.017
ENSG00000244218	  0.002	  0.017
ENSG00000236878	  0.006	  0.017
ENSG00000088727	  0.000	  0.017
ENSG00000232871	  0.008	  0.017
ENSG00000272211	  0.009	  0.017
ENSG00000267369	  0.005	  0.016
ENSG00000196167	  0.007	  0.016
ENSG00000148634	  0.009	  0.016
ENSG00000139304	  0.006	  0.016
ENSG00000111196	  0.004	  0.016
ENSG00000260244	  0.010	  0.016
ENSG00000091127	  0.015	  0.016
ENSG00000141433	  0.009	  0.016
ENSG00000144134	  0.004	  0.016
ENSG00000271943	  0.016	  0.016
ENSG00000153822	  0.000	  0.016
ENSG00000235138	  0.006	  0.016
ENSG00000228107	  0.014	  0.016
ENSG00000100345	  0.005	  0.016
ENSG00000111445	  0.007	  0.016
ENSG00000177374	  0.016	  0.016
ENSG00000100033	  0.016	  0.016
ENSG00000125834	  0.002	  0.016
ENSG00000227959	  0.007	  0.016
ENSG00000076053	  0.011	  0.016
ENSG00000223697	  0.003	  0.016
ENSG00000138606	  0.004	  0.016
ENSG00000234084	  0.006	  0.016
ENSG00000047932	  0.005	  0.016
ENSG00000184292	  0.016	  0.016
ENSG00000139190	  0.010	  0.016
ENSG00000132406	  0.012	  0.016
ENSG00000132463	  0.014	  0.016
ENSG00000250334	  0.011	  0.016
ENSG00000107882	  0.001	  0.016
ENSG00000152049	  0.002	  0.016
ENSG00000124214	  0.003	  0.016
ENSG00000271303	  0.016	  0.016
ENSG00000187170	  0.015	  0.016
ENSG00000197302	  0.003	  0.016
ENSG00000136895	  0.012	  0.016
ENSG00000109956	  0.005	  0.015
ENSG00000205562	  0.007	  0.015
ENSG00000263069	  0.011	  0.015
ENSG00000265179	  0.011	  0.015
ENSG00000220749	  0.000	  0.015
ENSG00000164934	  0.007	  0.015
ENSG00000164241	  0.012	  0.015
ENSG00000228058	  0.006	  0.015
ENSG00000116752	  0.007	  0.015
ENSG00000135723	  0.000	  0.015
ENSG00000123545	  0.009	  0.015
ENSG00000166086	  0.015	  0.015
ENSG00000117868	  0.003	  0.015
ENSG00000260455	  0.004	  0.015
ENSG00000155876	  0.003	  0.015
ENSG00000066294	  0.005	  0.015
ENSG00000128604	  0.009	  0.015
ENSG00000105523	  0.015	  0.015
ENSG00000004776	  0.002	  0.015
ENSG00000009790	  0.002	  0.015
ENSG00000010278	  0.012	  0.015
ENSG00000165244	  0.002	  0.015
ENSG00000118515	  0.004	  0.015
ENSG00000204381	  0.014	  0.015
ENSG00000044090	  0.001	  0.015
ENSG00000225796	  0.003	  0.015
ENSG00000277288	  0.003	  0.015
ENSG00000259876	  0.003	  0.015
ENSG00000164096	  0.003	  0.015
ENSG00000236088	  0.007	  0.015
ENSG00000144746	  0.013	  0.015
ENSG00000253598	  0.007	  0.015
ENSG00000167088	  0.007	  0.015
ENSG00000186777	  0.010	  0.015
ENSG00000124228	  0.005	  0.015
ENSG00000103034	  0.008	  0.015
ENSG00000006652	  0.009	  0.015
ENSG00000125835	  0.010	  0.015
ENSG00000186272	  0.005	  0.015
ENSG00000270292	  0.004	  0.015
ENSG00000211643	  0.013	  0.015
ENSG00000149489	  0.014	  0.014
ENSG00000280798	  0.010	  0.014
ENSG00000149480	  0.005	  0.014
ENSG00000244349	  0.001	  0.014
ENSG00000172469	  0.009	  0.014
ENSG00000274717	  0.005	  0.014
ENSG00000171564	  0.005	  0.014
ENSG00000236204	  0.005	  0.014
ENSG00000074201	  0.002	  0.014
ENSG00000169592	  0.011	  0.014
ENSG00000164542	  0.011	  0.014
ENSG00000256288	  0.008	  0.014
ENSG00000120324	  0.005	  0.014
ENSG00000151458	  0.006	  0.014
ENSG00000063438	  0.001	  0.014
ENSG00000007908	  0.003	  0.014
ENSG00000079393	  0.003	  0.014
ENSG00000180998	  0.010	  0.014
ENSG00000102699	  0.007	  0.014
ENSG00000123395	  0.008	  0.014
ENSG00000174032	  0.012	  0.014
ENSG00000089177	  0.012	  0.014
ENSG00000100376	  0.004	  0.014
ENSG00000255568	  0.011	  0.014
ENSG00000254556	  0.004	  0.014
ENSG00000283183	  0.009	  0.014
ENSG00000197692	  0.014	  0.014
ENSG00000122863	  0.001	  0.014
ENSG00000144649	  0.011	  0.014
ENSG00000112494	  0.011	  0.014
ENSG00000165125	  0.012	  0.014
ENSG00000109572	  0.007	  0.014
ENSG00000079785	  0.007	  0.014
ENSG00000115145	  0.009	  0.014
ENSG00000214711	  0.005	  0.014
ENSG00000171503	  0.013	  0.014
ENSG00000117335	  0.001	  0.014
ENSG00000048649	  0.004	  0.014
ENSG00000130702	  0.004	  0.014
ENSG00000009830	  0.013	  0.014
ENSG00000260230	  0.014	  0.014
ENSG00000111875	  0.010	  0.014
ENSG00000073578	  0.001	  0.014
ENSG00000224373	  0.004	  0.014
ENSG00000165076	  0.002	  0.014
ENSG00000085662	  0.014	  0.014
ENSG00000198887	  0.009	  0.014
ENSG00000068878	  0.001	  0.014
ENSG00000170310	  0.006	  0.014
ENSG00000130560	  0.010	  0.014
ENSG00000223528	  0.007	  0.014
ENSG00000081320	  0.006	  0.014
ENSG00000156194	  0.005	  0.014
ENSG00000241945	  0.012	  0.014
ENSG00000102554	  0.006	  0.014
ENSG00000227388	  0.001	  0.014
ENSG00000198363	  0.006	  0.013
ENSG00000113971	  0.013	  0.013
ENSG00000214113	  0.007	  0.013
ENSG00000085415	  0.003	  0.013
ENSG00000108239	  0.001	  0.013
ENSG00000214290	  0.009	  0.013
ENSG00000259287	  0.010	  0.013
ENSG00000003989	  0.005	  0.013
ENSG00000258634	  0.008	  0.013
ENSG00000250786	  0.009	  0.013
ENSG00000147485	  0.002	  0.013
ENSG00000270175	  0.005	  0.013
ENSG00000132394	  0.005	  0.013
ENSG00000198865	  0.006	  0.013
ENSG00000267453	  0.007	  0.013
ENSG00000266412	  0.010	  0.013
ENSG00000189366	  0.011	  0.013
ENSG00000057294	  0.007	  0.013
ENSG00000282458	  0.013	  0.013
ENSG00000279236	  0.003	  0.013
ENSG00000277715	  0.013	  0.013
ENSG00000138744	  0.006	  0.013
ENSG00000154654	  0.009	  0.013
ENSG00000162769	  0.009	  0.013
ENSG00000160345	  0.009	  0.013
ENSG00000151445	  0.005	  0.013
ENSG00000113361	  0.012	  0.013
ENSG00000205444	  0.012	  0.013
ENSG00000108528	  0.010	  0.013
ENSG00000254978	  0.001	  0.013
ENSG00000187486	  0.013	  0.013
ENSG00000214189	  0.000	  0.013
ENSG00000272800	  0.005	  0.013
ENSG00000185475	  0.009	  0.013
ENSG00000167910	  0.006	  0.013
ENSG00000225234	  0.012	  0.013
ENSG00000254772	  0.008	  0.013
ENSG00000154978	  0.010	  0.013
ENSG00000118564	  0.005	  0.013
ENSG00000168813	  0.008	  0.013
ENSG00000151276	  0.007	  0.013
ENSG00000133256	  0.002	  0.013
ENSG00000128245	  0.010	  0.013
ENSG00000250075	  0.006	  0.013
ENSG00000273473	  0.001	  0.013
ENSG00000254691	  0.007	  0.013
ENSG00000271743	  0.007	  0.013
ENSG00000131620	  0.007	  0.013
ENSG00000197498	  0.006	  0.013
ENSG00000163110	  0.007	  0.013
ENSG00000245648	  0.006	  0.013
ENSG00000270343	  0.006	  0.013
ENSG00000271447	  0.002	  0.013
ENSG00000163961	  0.007	  0.013
ENSG00000130764	  0.003	  0.013
ENSG00000266368	  0.011	  0.013
ENSG00000103253	  0.005	  0.013
ENSG00000146476	  0.000	  0.013
ENSG00000123095	  0.005	  0.013
ENSG00000197461	  0.013	  0.013
ENSG00000197353	  0.003	  0.013
ENSG00000077782	  0.006	  0.013
ENSG00000100577	  0.009	  0.013
ENSG00000077935	  0.002	  0.013
ENSG00000205643	  0.002	  0.012
ENSG00000274964	  0.005	  0.012
ENSG00000188234	  0.012	  0.012
ENSG00000116062	  0.007	  0.012
ENSG00000224870	  0.002	  0.012
ENSG00000232316	  0.006	  0.012
ENSG00000181381	  0.005	  0.012
ENSG00000277938	  0.009	  0.012
ENSG00000173818	  0.011	  0.012
ENSG00000164142	  0.004	  0.012
ENSG00000226121	  0.003	  0.012
ENSG00000085265	  0.006	  0.012
ENSG00000167114	  0.002	  0.012
ENSG00000163605	  0.002	  0.012
ENSG00000273478	  0.006	  0.012
ENSG00000237624	  0.002	  0.012
ENSG00000008196	  0.011	  0.012
ENSG00000104205	  0.002	  0.012
ENSG00000119917	  0.003	  0.012
ENSG00000248810	  0.005	  0.012
ENSG00000100591	  0.005	  0.012
ENSG00000227051	  0.010	  0.012
ENSG00000139182	  0.006	  0.012
ENSG00000276805	  0.011	  0.012
ENSG00000123191	  0.011	  0.012
ENSG00000160050	  0.003	  0.012
ENSG00000253710	  0.011	  0.012
ENSG00000107282	  0.004	  0.012
ENSG00000258096	  0.001	  0.012
ENSG00000124406	  0.012	  0.012
ENSG00000163029	  0.003	  0.012
ENSG00000213339	  0.002	  0.012
ENSG00000254459	  0.011	  0.012
ENSG00000230387	  0.008	  0.012
ENSG00000251669	  0.008	  0.012
ENSG00000270020	  0.006	  0.012
ENSG00000178776	  0.011	  0.012
